,Name,Review,Rating,No_of_Reviews,No_of_Followers,Cost,Cuisines,Mean Rating,Mean Reviews,Mean Followers
1420,AB's - Absolute Barbecues,amazing place excellent placeatmosphere 5 starsfood 5 starsservice 5 starsmusic 5 starsservice md alam montu amazingoverall experience 5 stars,5.0,1.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1421,AB's - Absolute Barbecues,nice place shivam nice polite served good food place usually crowded prior booking save food good overall good experience,5.0,2.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1422,AB's - Absolute Barbecues,place nice good good people also glfriendly nice service really amazing thank much shivam thanks service,5.0,1.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1423,AB's - Absolute Barbecues,excellent food excellent service krishna shivam osama every ambience really good 1st time really like thank much,5.0,2.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1424,AB's - Absolute Barbecues,one best restaurants absvery delicious food starters simple awesomeservice fantastic guys quicklyambience also nicedessert excellentwish grill good,5.0,6.0,15,1500,european mediterranean north indian,5.0,1.01,1.04
1425,AB's - Absolute Barbecues,service extremely good food also better barbecuesali mantu serviceboys really good patient served us well,5.0,1.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1426,AB's - Absolute Barbecues,great experience staff really friendly customercentric brisk service provided ali matmtu particularly caring amazing experience visiting second time,5.0,1.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1427,AB's - Absolute Barbecues,nice food nice service ambiance also great wonder people manage good food good service great job keep liked kind non veg veg crispy corns favouritespecial thanks ali mantu thanks good service us,5.0,1.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1428,AB's - Absolute Barbecues,ali mantu arphan served awesome excellent food fish item special veg manchuria item specially prepared us deserts cakes complimentary cake special amazing thanks,5.0,1.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1429,AB's - Absolute Barbecues,visited abs gachibowli bbq top class especially live counters must say abt deserts well good toooo good felt home hospitality ali manto excellent,5.0,2.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1430,AB's - Absolute Barbecues,excellent serving food awesome ali montos service awesome food good service nice like family,5.0,1.0,4,1500,european mediterranean north indian,5.0,1.01,1.04
1431,AB's - Absolute Barbecues,excellent food excellent service krishna full happy food service like live contar thanks guys thanked hospital,5.0,1.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1432,AB's - Absolute Barbecues,food excellent servers friendly helping us time especially krishna friendly took care us well planning visit soon enjoy food hospitality,5.0,1.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1433,AB's - Absolute Barbecues,excellent food nice place dinner situ shantanu helped well choose best dishes attended politely prawns must try,5.0,2.0,25,1500,european mediterranean north indian,5.0,1.01,1.04
1434,AB's - Absolute Barbecues,bahaddur good service awesome taste tooo good love abs gachibowli insha allah soon visit visit 10 times month inshaa allah,5.0,1.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1435,AB's - Absolute Barbecues,excellent service staff attentive kitchen made us special dishes eating chickenour waiter krishna attentive gave excellent servicerecommended family friends,5.0,3.0,7,1500,european mediterranean north indian,5.0,1.01,1.04
1436,AB's - Absolute Barbecues,good interaction chefs directly suggesting special items per taste good experience time special thanks chef pankaj,5.0,1.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1437,AB's - Absolute Barbecues,best barbeque city across many cities food quality food taste food variety everything awesome best part service waiters well trained polite would simply love restaurant vallet parking,5.0,15.0,20,1500,european mediterranean north indian,5.0,1.01,1.04
1438,AB's - Absolute Barbecues,food good lots option non veg highlight chaat items pasta service good though veg options also due heat gets little suffocating bcos heat grill,5.0,2.0,22,1500,european mediterranean north indian,5.0,1.01,1.04
1439,AB's - Absolute Barbecues,excellent service maintain caring customers needs staff maintains good enjoyed lot food ice cream infrastructure,5.0,1.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1440,AB's - Absolute Barbecues,nice time good abs gachibowli sheff pankaj polite friendly specially made dishes request overal 5 star experience good,5.0,3.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1441,AB's - Absolute Barbecues,delicious food lot varieties non vegetarian quite delighted prompt service starters main course dessert excellent,5.0,5.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1442,AB's - Absolute Barbecues,excellent food excellent service bahadur rahamat ripen fully happy service also excellent environment also visit soon love abs,5.0,1.0,4,1500,european mediterranean north indian,5.0,1.01,1.04
1443,AB's - Absolute Barbecues,excellent food excellent service nandan santun c2 fully happy service also visit soon andalso try lots verity manager friendly,5.0,7.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1444,AB's - Absolute Barbecues,yesterday went teammates dinnerthey served delicious food nature serving boy excellentmust recommend everyone visit herethanks abs making day 5 star service food thanks hopefully visit,5.0,1.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1445,AB's - Absolute Barbecues,overwhelmed service food would recommend others get back soon rahamat assigned food orders amazing service thanks rahamat,5.0,1.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1446,AB's - Absolute Barbecues,excellent service bahamas reheat quality service also excellent hospitality marvelous also ambience deserts choose bird sections great,5.0,1.0,8,1500,european mediterranean north indian,5.0,1.01,1.04
1447,AB's - Absolute Barbecues,good time food excellent ambience rehmats service excellent mexican fried ice cream must try starters good,5.0,2.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1448,AB's - Absolute Barbecues,fine dine place variety cuisine available try onusually starters delicious get tummyfull still hop meal dalso good liquors available good crowdthe one thing work heatas grills evry table giant grill pantry temperature regulated get little cold balance thr heat grilli tissue papers handkerchief second hand enjoying food,4.0,10.0,7,1500,european mediterranean north indian,5.0,1.01,1.04
1449,AB's - Absolute Barbecues,great ambience staff responsive friendly sittu santunu badal must visit place food lovers u looking buffet best place try,5.0,3.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1450,AB's - Absolute Barbecues,izazul bahadur ripan good service kebabs sizzlers live counter service extraordinary ambience nice desserts mouth watering,5.0,1.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1451,AB's - Absolute Barbecues,went abs yesterday dinner excellent food attentive helpful steward overall wonderful experiencemy advice keep space desserts special mention ali monty extremely helpful,5.0,6.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1452,AB's - Absolute Barbecues,ali muntu fantastic service food service excellent table service good hygenic atmosphere welcoming warm staff friendly supportive took good care us,5.0,1.0,2,1500,european mediterranean north indian,5.0,1.01,1.04
1453,AB's - Absolute Barbecues,need improvement veg barbecues many choices non veg low choices veg today visited restaurant 60 team members 10 12 members vegetarians,2.0,2.0,1,1500,european mediterranean north indian,5.0,1.01,1.04
1454,AB's - Absolute Barbecues,felt somewhat bigger compared jubliee hills branch passage covered main course dishes complete restaurant looking like crowded coming taste yes asusual abs always perfect taste varieties items time also satisfied enjoyed food maximum,4.0,43.0,28,1500,european mediterranean north indian,5.0,1.01,1.04
1455,AB's - Absolute Barbecues,place awesome great servicec2 shantanu badal awesome servicethe food also great great family placemust visitthanks awesome service,5.0,6.0,39,1500,european mediterranean north indian,5.0,1.01,1.04
1456,AB's - Absolute Barbecues,rahamath bhahadur one best serving dishes food simply amazing point definitely visit happy face,5.0,1.0,5,1500,european mediterranean north indian,5.0,1.01,1.04
1457,AB's - Absolute Barbecues,good food nice service friendly environment desert really good american cheesy potato must try visit 4thbtime free one person rahamat provided us excellent service really happy,5.0,1.0,3,1500,european mediterranean north indian,5.0,1.01,1.04
1458,AB's - Absolute Barbecues,nice restaurant must visit place food damn good staters main course etc everything lit special thanks bahadur rahamad surjet making day special loved service thanks alot,5.0,1.0,4,1500,european mediterranean north indian,5.0,1.01,1.04
